Dataset,User Number,Itemset Size,Dummy Item Proportion,k,Candidate Set Size,Privacy_Parameter,User Itemset Size,RE1,RE2,NDCG1,NDCG2,Start Time,Finishe Time
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,28,56,6,50,0.17178980765728574,0.17884151681722465,0.99396378951479003,0.99378143865087765,2018-05-26 16:51:13.789367,2018-05-26 17:29:20.602975
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,29,58,6,50,0.15197535851309343,0.16382329383906255,0.99420014125540612,0.99459802618575865,2018-05-26 16:51:13.789367,2018-05-26 17:30:44.464211
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,30,60,6,50,0.17743521267013054,0.18948578960271142,0.99366726537811234,0.99459458890842334,2018-05-26 16:51:13.789367,2018-05-26 17:32:09.381891
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,31,62,6,50,0.16737360833442172,0.17574861266556258,0.99346590746502683,0.99396115524418283,2018-05-26 16:51:13.789367,2018-05-26 17:33:34.909058
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,32,64,6,50,0.1867751766358392,0.20563036237685256,0.99384361484671246,0.99434236088459882,2018-05-26 16:51:13.789367,2018-05-26 17:34:59.672402
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,33,66,6,50,0.18478042254604815,0.17709908297871474,0.99337032344502207,0.99359523313556097,2018-05-26 16:51:13.789367,2018-05-26 17:36:24.589913
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,34,68,6,50,0.20363336842668428,0.20693852924517744,0.99339782342824523,0.99417468530693776,2018-05-26 16:51:13.789367,2018-05-26 17:37:51.146200
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,35,70,6,50,0.20395955467186172,0.20524467641403468,0.99382925747042827,0.99423391473817446,2018-05-26 16:51:13.789367,2018-05-26 17:39:16.715079
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,36,72,6,50,0.21344667570965922,0.21018304738465279,0.99374678900599689,0.99377394627854831,2018-05-26 16:51:13.789367,2018-05-26 17:40:43.256361
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,37,74,6,50,0.21431723514048509,0.21301031635210682,0.99324771825676572,0.99375306003890151,2018-05-26 16:51:13.789367,2018-05-26 17:42:09.937861
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,38,76,6,50,0.21718373563052018,0.22322356123190601,0.99276747627951867,0.992728479750285,2018-05-26 16:51:13.789367,2018-05-26 17:43:36.990010
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,39,78,6,50,0.22025109056747735,0.2161717754177756,0.9936846059262805,0.99403385730744986,2018-05-26 16:51:13.789367,2018-05-26 17:45:05.948724
